"row_id","nivel_demanda_digital","career_span","years_since_last_release","num_releases","releases_cap20","log_tracks_last_release","genres_raw_original","genres_raw_clean","genres_ollama_input","sin_genero"
11102,"demanda_media",32,1,11,0,0.301029995663981,"orthodox chant","orthodox chant","Music genres: orthodox chant",0
11103,"demanda_media",6,0,20,1,0.301029995663981,"anime","anime","Music genres: anime",0
11104,"demanda_baja",2,0,20,1,0.301029995663981," edm ","edm","Music genres: edm",0
11105,"demanda_alta",4,1,20,1,0.301029995663981,"swedish gangsta rap, swedish hip hop, swedish trap, swedish trap pop","swedish gangsta rap, swedish hip hop, swedish trap, swedish trap pop","Music genres: swedish gangsta rap, swedish hip hop, swedish trap, swedish trap pop",0
11106,"demanda_media",11,0,20,1,1,"german techno, minimal techno","german techno, minimal techno","Music genres: german techno, minimal techno",0
11107,"demanda_baja",12,2,2,0,1.14612803567824,"baltic classical","baltic classical","Music genres: baltic classical",0
11108,"demanda_baja",2,1,6,0,0.778151250383644,"cuban electronic","cuban electronic","Music genres: cuban electronic",0
11109,"demanda_media",43,0,20,1,0.301029995663981,"experimental, experimental rock, industrial, industrial rock, no wave, post-punk","experimental, experimental rock, industrial, industrial rock, no wave, post-punk","Music genres: experimental, experimental rock, industrial, industrial rock, no wave, post-punk",0
11110,"demanda_baja",39,6,6,0,0.301029995663981,"austrian punk","austrian punk","Music genres: austrian punk",0
11111,"demanda_media",25,1,20,1,0.301029995663981,"ecm-style jazz, fourth world, jazz guitar, norwegian jazz, progressive jazz fusion","ecm-style jazz, fourth world, jazz guitar, norwegian jazz, progressive jazz fusion","Music genres: ecm-style jazz, fourth world, jazz guitar, norwegian jazz, progressive jazz fusion",0
11112,"demanda_baja",21,1,12,0,0.301029995663981," rock ","rock","Music genres: rock",0
11113,"demanda_baja",9,0,10,0,0.301029995663981,"chill lounge, deep chill","chill lounge, deep chill","Music genres: chill lounge, deep chill",0
11114,"demanda_baja",24,1,2,0,1.14612803567824,"folclore castilla y leon","folclore castilla y leon","Music genres: folclore castilla y leon",0
11115,"demanda_baja",1,6,5,0,0.698970004336019,"polish punk","polish punk","Music genres: polish punk",0
11116,"demanda_media",16,7,2,0,1.04139268515823," pop , latin ","pop , latin","Music genres: pop , latin",0
11117,"demanda_baja",2,1,8,0,0.301029995663981," latin ","latin","Music genres: latin",0
11118,"demanda_media",13,0,20,1,0.778151250383644,"mexican indie","mexican indie","Music genres: mexican indie",0
11119,"demanda_media",33,0,20,1,0.301029995663981,"panamanian pop","panamanian pop","Music genres: panamanian pop",0
11120,"demanda_baja",5,0,8,0,0.301029995663981,"yemeni pop","yemeni pop","Music genres: yemeni pop",0
11121,"demanda_media",11,1,6,0,0.301029995663981,"arab alternative, jordanian alternative, jordanian pop","arab alternative, jordanian alternative, jordanian pop","Music genres: arab alternative, jordanian alternative, jordanian pop",0
11122,"demanda_baja",6,3,5,0,0.698970004336019,"bosnian electronic","bosnian electronic","Music genres: bosnian electronic",0
11123,"demanda_baja",9,3,4,0,0.602059991327962," jazz ","jazz","Music genres: jazz",0
11124,"demanda_baja",13,4,7,0,0.301029995663981,"argentine indie","argentine indie","Music genres: argentine indie",0
11125,"demanda_media",10,1,20,1,1.32221929473392,"banda, corrido, musica mexicana, norteno, sierreno","banda, corrido, musica mexicana, norteno, sierreno","Music genres: banda, corrido, musica mexicana, norteno, sierreno",0
11126,"demanda_baja",4,2,6,0,0.845098040014257,"italian stoner rock","italian stoner rock","Music genres: italian stoner rock",0
11127,"demanda_media",23,0,20,1,0.301029995663981,"panamanian pop","panamanian pop","Music genres: panamanian pop",0
11128,"demanda_baja",11,0,8,0,0.602059991327962,"spanish hip hop","spanish hip hop","Music genres: spanish hip hop",0
11129,"demanda_baja",8,4,6,0,0.301029995663981,"argentine alternative rock, argentine punk","argentine alternative rock, argentine punk","Music genres: argentine alternative rock, argentine punk",0
11130,"demanda_baja",4,2,4,0,0.301029995663981,"panamanian pop","panamanian pop","Music genres: panamanian pop",0
11131,"demanda_media",8,3,5,0,0.477121254719662,"darksynth","darksynth","Music genres: darksynth",0
11132,"demanda_media",24,2,20,1,1.17609125905568,"latin alternative, latin rock, mexican rock, rock en espanol, rock urbano mexicano","latin alternative, latin rock, mexican rock, rock en espanol, rock urbano mexicano","Music genres: latin alternative, latin rock, mexican rock, rock en espanol, rock urbano mexicano",0
11133,"demanda_baja",37,3,12,0,0.477121254719662,"cante flamenco, flamenco","cante flamenco, flamenco","Music genres: cante flamenco, flamenco",0
11134,"demanda_media",43,1,15,0,0.477121254719662,"cantautor, spanish new wave, spanish pop","cantautor, spanish new wave, spanish pop","Music genres: cantautor, spanish new wave, spanish pop",0
11135,"demanda_media",17,4,6,0,1.17609125905568,"norteno","norteno","Music genres: norteno",0
11136,"demanda_baja",6,15,8,0,1.11394335230684,"soca","soca","Music genres: soca",0
11137,"demanda_media",3,3,5,0,0.301029995663981,"modern indie pop","modern indie pop","Music genres: modern indie pop",0
11138,"demanda_baja",10,0,20,1,0.301029995663981,"irish electronic, irish indie","irish electronic, irish indie","Music genres: irish electronic, irish indie",0
11139,"demanda_media",24,3,15,0,0.698970004336019,"humppa","humppa","Music genres: humppa",0
11140,"demanda_media",34,3,20,1,1.07918124604762,"slovak pop, slovak rock","slovak pop, slovak rock","Music genres: slovak pop, slovak rock",0
11141,"demanda_baja",11,2,14,0,0.301029995663981,"deep smooth jazz, smooth jazz","deep smooth jazz, smooth jazz","Music genres: deep smooth jazz, smooth jazz",0
11142,"demanda_media",15,1,20,1,1.20411998265592,"abstract beats, chillhop, wonky","abstract beats, chillhop, wonky","Music genres: abstract beats, chillhop, wonky",0
11143,"demanda_media",23,0,20,1,0.477121254719662,"britpop","britpop","Music genres: britpop",0
11144,"demanda_baja",4,1,7,0,0.301029995663981," country ","country","Music genres: country",0
11145,"demanda_media",10,0,20,1,0.301029995663981,"vallenato moderno","vallenato moderno","Music genres: vallenato moderno",0
11146,"demanda_media",12,0,6,0,0.698970004336019,"ambient black metal, atmospheric black metal, autonomous black metal, epic black metal, russian black metal, voidgaze","ambient black metal, atmospheric black metal, autonomous black metal, epic black metal, russian black metal, voidgaze","Music genres: ambient black metal, atmospheric black metal, autonomous black metal, epic black metal, russian black metal, voidgaze",0
11147,"demanda_media",14,4,10,0,0.301029995663981,"polish alternative rap, polish hip hop","polish alternative rap, polish hip hop","Music genres: polish alternative rap, polish hip hop",0
11148,"demanda_baja",7,4,5,0,0.845098040014257," folk ","folk","Music genres: folk",0
11149,"demanda_baja",34,0,10,0,0.301029995663981," soul ","soul","Music genres: soul",0
11150,"demanda_baja",0,12,1,0,1.43136376415899,"contemporary classical, post-minimalism","contemporary classical, post-minimalism","Music genres: contemporary classical, post-minimalism",0
11151,"demanda_baja",31,2,10,0,0.698970004336019,"chill lounge","chill lounge","Music genres: chill lounge",0
11152,"demanda_media",29,2,8,0,0.477121254719662,"barnmusik","barnmusik","Music genres: barnmusik",0
11153,"demanda_baja",0,45,1,0,0.602059991327962,"early french punk","early french punk","Music genres: early french punk",0
11154,"demanda_baja",5,2,10,0,0.301029995663981,"swedish synth","swedish synth","Music genres: swedish synth",0
11155,"demanda_baja",4,20,5,0,1.17609125905568,"ambient pop, deep idm","ambient pop, deep idm","Music genres: ambient pop, deep idm",0
11156,"demanda_baja",0,11,1,0,1.11394335230684," rock ","rock","Music genres: rock",0
11157,"demanda_baja",3,6,4,0,0.698970004336019," rock ","rock","Music genres: rock",0
11158,"demanda_baja",3,2,7,0,0.301029995663981,"swedish stoner rock","swedish stoner rock","Music genres: swedish stoner rock",0
11159,"demanda_baja",0,14,2,0,1.11394335230684," indie , rock ","indie , rock","Music genres: indie , rock",0
11160,"demanda_media",6,2,14,0,0.602059991327962,"flute rock, instrumental stoner rock, space rock","flute rock, instrumental stoner rock, space rock","Music genres: flute rock, instrumental stoner rock, space rock",0
11161,"demanda_baja",11,18,3,0,1,"ambient techno","ambient techno","Music genres: ambient techno",0
11162,"demanda_baja",5,1,10,0,0.301029995663981,"israeli indie","israeli indie","Music genres: israeli indie",0
11163,"demanda_baja",17,3,8,0,0.845098040014257,"singaporean indie","singaporean indie","Music genres: singaporean indie",0
11164,"demanda_baja",14,0,16,0,0.301029995663981,"dark electro","dark electro","Music genres: dark electro",0
11165,"demanda_baja",10,5,11,0,0.698970004336019,"bolivian rock, indie boliviano, reggae boliviano","bolivian rock, indie boliviano, reggae boliviano","Music genres: bolivian rock, indie boliviano, reggae boliviano",0
11166,"demanda_baja",8,6,9,0,0.778151250383644," contemporary ","contemporary","Music genres: contemporary",0
11167,"demanda_baja",9,0,2,0,0.301029995663981,"latin american heavy psych","latin american heavy psych","Music genres: latin american heavy psych",0
11168,"demanda_baja",10,2,4,0,0.301029995663981," rock , punk , pop ","rock , punk , pop","Music genres: rock , punk , pop",0
11169,"demanda_media",8,21,16,0,0.477121254719662,"bubble trance","bubble trance","Music genres: bubble trance",0
11170,"demanda_baja",7,1,13,0,0.301029995663981," pop ","pop","Music genres: pop",0
11171,"demanda_baja",0,11,2,0,1.46239799789896," opera ","opera","Music genres: opera",0
11172,"demanda_baja",0,4,3,0,1.07918124604762,"neoclassical darkwave","neoclassical darkwave","Music genres: neoclassical darkwave",0
11173,"demanda_baja",4,4,3,0,0.301029995663981,"african-american classical","african-american classical","Music genres: african-american classical",0
11174,"demanda_baja",5,5,9,0,0.602059991327962,"pixie","pixie","Music genres: pixie",0
11175,"demanda_media",24,0,20,1,0.477121254719662,"dancehall, jamaican dancehall, reggae fusion","dancehall, jamaican dancehall, reggae fusion","Music genres: dancehall, jamaican dancehall, reggae fusion",0
11176,"demanda_baja",12,3,6,0,0.698970004336019,"ukrainian alternative rock","ukrainian alternative rock","Music genres: ukrainian alternative rock",0
11177,"demanda_baja",2,53,4,0,0.477121254719662,"jazz rock","jazz rock","Music genres: jazz rock",0
11178,"demanda_baja",10,1,3,0,0.301029995663981," rock ","rock","Music genres: rock",0
11179,"demanda_baja",9,1,4,0,0.301029995663981," hip hop ","hip hop","Music genres: hip hop",0
11180,"demanda_baja",4,6,2,0,0.903089986991944," blues , house , blues ","blues , house , blues","Music genres: blues , house , blues",0
11181,"demanda_baja",18,6,7,0,0.778151250383644,"hungarian rock","hungarian rock","Music genres: hungarian rock",0
11182,"demanda_media",2,50,2,0,0.954242509439325,"hard rock","hard rock","Music genres: hard rock",0
11183,"demanda_baja",4,3,3,0,0.602059991327962," folk , pop ","folk , pop","Music genres: folk , pop",0
11184,"demanda_baja",3,12,3,0,1,"canadian experimental","canadian experimental","Music genres: canadian experimental",0
11185,"demanda_baja",4,0,20,1,0.301029995663981," hip hop ","hip hop","Music genres: hip hop",0
11186,"demanda_media",7,1,20,1,0.602059991327962,"israeli techno, organic house","israeli techno, organic house","Music genres: israeli techno, organic house",0
11187,"demanda_baja",4,1,8,0,0.778151250383644,"american primitive","american primitive","Music genres: american primitive",0
11188,"demanda_media",50,2,16,0,0.477121254719662,"tropical alternativo","tropical alternativo","Music genres: tropical alternativo",0
11189,"demanda_baja",0,17,2,0,1.23044892137827,"violao classico","violao classico","Music genres: violao classico",0
11190,"demanda_media",9,1,12,0,0.477121254719662,"lo-fi house","lo-fi house","Music genres: lo-fi house",0
11191,"demanda_media",3,0,20,1,0.301029995663981,"dubstep, gaming dubstep","dubstep, gaming dubstep","Music genres: dubstep, gaming dubstep",0
11192,"demanda_baja",23,2,20,1,0.301029995663981,"norwegian singer-songwriter","norwegian singer-songwriter","Music genres: norwegian singer-songwriter",0
11193,"demanda_baja",8,1,8,0,0.698970004336019,"faroese indie","faroese indie","Music genres: faroese indie",0
11194,"demanda_media",18,2,20,1,0.301029995663981,"italian adult pop, italian alternative","italian adult pop, italian alternative","Music genres: italian adult pop, italian alternative",0
11195,"demanda_media",17,1,20,1,0.301029995663981,"guadalajara indie, mexican indie, mexican rock","guadalajara indie, mexican indie, mexican rock","Music genres: guadalajara indie, mexican indie, mexican rock",0
11196,"demanda_baja",2,4,2,0,0.477121254719662,"classical harp","classical harp","Music genres: classical harp",0
11197,"demanda_media",7,3,20,1,1.32221929473392,"norteno","norteno","Music genres: norteno",0
11198,"demanda_baja",7,1,20,1,0.477121254719662,"russian trance","russian trance","Music genres: russian trance",0
11199,"demanda_media",16,0,20,1,0.301029995663981,"breakbeat, nu skool breaks","breakbeat, nu skool breaks","Music genres: breakbeat, nu skool breaks",0
11200,"demanda_media",14,0,9,0,0.778151250383644,"djent, melodic metalcore, metalcore, progressive metalcore","djent, melodic metalcore, metalcore, progressive metalcore","Music genres: djent, melodic metalcore, metalcore, progressive metalcore",0
11201,"demanda_baja",3,3,14,0,0.301029995663981," pop , choir ","pop , choir","Music genres: pop , choir",0
11202,"demanda_baja",6,0,9,0,0.301029995663981," folk ","folk","Music genres: folk",0
11203,"demanda_baja",9,1,20,1,0.477121254719662," contemporary ","contemporary","Music genres: contemporary",0
11204,"demanda_media",19,6,13,0,0.301029995663981,"children's folk, children's music, kindie rock","childrens folk, childrens music, kindie rock","Music genres: childrens folk, childrens music, kindie rock",0
11205,"demanda_baja",25,1,14,0,0.301029995663981,"french classical piano","french classical piano","Music genres: french classical piano",0
11206,"demanda_baja",0,46,1,0,1.04139268515823,"samba-rock","samba-rock","Music genres: samba-rock",0
11207,"demanda_baja",4,4,3,0,0.845098040014257,"wyoming indie","wyoming indie","Music genres: wyoming indie",0
11208,"demanda_media",17,0,20,1,0.301029995663981,"argentine rock","argentine rock","Music genres: argentine rock",0
11209,"demanda_media",7,13,9,0,0.301029995663981,"musiikkia lapsille","musiikkia lapsille","Music genres: musiikkia lapsille",0
11210,"demanda_baja",5,0,20,1,0.301029995663981," dance , pop ","dance , pop","Music genres: dance , pop",0
11211,"demanda_baja",5,1,8,0,0.301029995663981,"minneapolis indie","minneapolis indie","Music genres: minneapolis indie",0
11212,"demanda_media",6,0,20,1,0.301029995663981,"j-rap, josei rap","j-rap, josei rap","Music genres: j-rap, josei rap",0
11213,"demanda_media",7,5,12,0,0.301029995663981,"hip pop, neo soul, r&b, urban contemporary","hip pop, neo soul, r&b, urban contemporary","Music genres: hip pop, neo soul, r&b, urban contemporary",0
11214,"demanda_baja",10,0,20,1,0.778151250383644," classical ","classical","Music genres: classical",0
11215,"demanda_baja",4,1,5,0,0.301029995663981," rap ","rap","Music genres: rap",0
11216,"demanda_baja",8,1,9,0,0.301029995663981,"indie veneto","indie veneto","Music genres: indie veneto",0
11217,"demanda_media",7,0,20,1,0.698970004336019,"uk alternative pop","uk alternative pop","Music genres: uk alternative pop",0
11218,"demanda_baja",6,7,7,0,1.76342799356294," dance , jazz ","dance , jazz","Music genres: dance , jazz",0
11219,"demanda_media",29,1,13,0,1.34242268082221,"kleine hoerspiel","kleine hoerspiel","Music genres: kleine hoerspiel",0
11220,"demanda_media",2,1,8,0,0.477121254719662,"tech house","tech house","Music genres: tech house",0
11221,"demanda_baja",22,36,7,0,1.11394335230684,"classic icelandic pop","classic icelandic pop","Music genres: classic icelandic pop",0
11222,"demanda_media",64,1,10,0,0.954242509439325,"hard bop, jazz piano","hard bop, jazz piano","Music genres: hard bop, jazz piano",0
11223,"demanda_media",70,4,20,1,0.477121254719662,"blues, chicago blues, delta blues, electric blues, traditional blues","blues, chicago blues, delta blues, electric blues, traditional blues","Music genres: blues, chicago blues, delta blues, electric blues, traditional blues",0
11224,"demanda_media",33,2,20,1,0.301029995663981,"indie catala, rock catala","indie catala, rock catala","Music genres: indie catala, rock catala",0
11225,"demanda_baja",6,0,15,0,0.301029995663981," opera ","opera","Music genres: opera",0
11226,"demanda_baja",12,55,5,0,0.698970004336019," classical , dance , pop ","classical , dance , pop","Music genres: classical , dance , pop",0
11227,"demanda_baja",2,0,20,1,0.301029995663981," soul ","soul","Music genres: soul",0
11228,"demanda_media",35,4,20,1,1.11394335230684,"musica gaucha tradicionalista","musica gaucha tradicionalista","Music genres: musica gaucha tradicionalista",0
11229,"demanda_media",13,0,20,1,0.301029995663981,"albanian pop","albanian pop","Music genres: albanian pop",0
11230,"demanda_baja",0,3,1,0,0.698970004336019," dance ","dance","Music genres: dance",0
11231,"demanda_baja",2,8,20,1,1.11394335230684,"vintage italian soundtrack","vintage italian soundtrack","Music genres: vintage italian soundtrack",0
11232,"demanda_baja",13,9,5,0,0.698970004336019,"modern power pop, underground power pop","modern power pop, underground power pop","Music genres: modern power pop, underground power pop",0
11233,"demanda_media",3,1,20,1,0.301029995663981,"pixel","pixel","Music genres: pixel",0
11234,"demanda_baja",21,9,3,0,1.36172783601759,"classic female blues, pre-war blues","classic female blues, pre-war blues","Music genres: classic female blues, pre-war blues",0
11235,"demanda_baja",7,1,20,1,0.301029995663981," hip hop ","hip hop","Music genres: hip hop",0
11236,"demanda_media",8,1,13,0,0.301029995663981,"italian pop","italian pop","Music genres: italian pop",0
11237,"demanda_baja",2,3,3,0,0.301029995663981,"lute","lute","Music genres: lute",0
11238,"demanda_baja",11,3,9,0,1.63346845557959," contemporary ","contemporary","Music genres: contemporary",0
11239,"demanda_baja",8,9,3,0,1.11394335230684,"beatdown, german hardcore, german metalcore","beatdown, german hardcore, german metalcore","Music genres: beatdown, german hardcore, german metalcore",0
11240,"demanda_baja",11,15,3,0,0.698970004336019,"swedish melodeath","swedish melodeath","Music genres: swedish melodeath",0
11241,"demanda_baja",0,12,1,0,1.04139268515823,"french death metal","french death metal","Music genres: french death metal",0
11242,"demanda_media",8,0,20,1,0.301029995663981,"spanish modern rock","spanish modern rock","Music genres: spanish modern rock",0
11243,"demanda_baja",0,35,1,0,1.23044892137827,"seemannslieder, shanty","seemannslieder, shanty","Music genres: seemannslieder, shanty",0
11244,"demanda_media",1,0,20,1,0.301029995663981,"covertronica","covertronica","Music genres: covertronica",0
11245,"demanda_media",10,0,18,0,0.698970004336019,"city pop, japanese r&b, japanese soul","city pop, japanese r&b, japanese soul","Music genres: city pop, japanese r&b, japanese soul",0
11246,"demanda_media",13,0,20,1,0.301029995663981," contemporary ","contemporary","Music genres: contemporary",0
11247,"demanda_media",7,1,15,0,0.301029995663981,"indie quebecois, pop quebecois","indie quebecois, pop quebecois","Music genres: indie quebecois, pop quebecois",0
11248,"demanda_baja",15,32,4,0,1.04139268515823,"galician folk","galician folk","Music genres: galician folk",0
11249,"demanda_baja",0,18,1,0,1.04139268515823,"tejano","tejano","Music genres: tejano",0
11250,"demanda_baja",0,5,1,0,0.954242509439325,"argentine jazz","argentine jazz","Music genres: argentine jazz",0
11251,"demanda_baja",6,3,6,0,0.845098040014257,"slovenian hip hop","slovenian hip hop","Music genres: slovenian hip hop",0
11252,"demanda_baja",0,14,2,0,0.602059991327962,"piano house","piano house","Music genres: piano house",0
11253,"demanda_baja",5,4,10,0,0.301029995663981,"deep talent show","deep talent show","Music genres: deep talent show",0
11254,"demanda_baja",14,7,5,0,1.04139268515823,"classical oboe","classical oboe","Music genres: classical oboe",0
11255,"demanda_baja",7,1,16,0,0.698970004336019," pop ","pop","Music genres: pop",0
11256,"demanda_baja",6,3,12,0,0.301029995663981," tech ","tech","Music genres: tech",0
11257,"demanda_baja",4,2,3,0,0.602059991327962," dance , house ","dance , house","Music genres: dance , house",0
11258,"demanda_baja",0,17,1,0,1.07918124604762," indie , country ","indie , country","Music genres: indie , country",0
11259,"demanda_media",10,0,15,0,0.301029995663981,"vocal trance","vocal trance","Music genres: vocal trance",0
11260,"demanda_baja",7,3,8,0,0.477121254719662,"cambridgeshire indie","cambridgeshire indie","Music genres: cambridgeshire indie",0
11261,"demanda_media",5,1,14,0,0.845098040014257,"italian adult pop, italian pop","italian adult pop, italian pop","Music genres: italian adult pop, italian pop",0
11262,"demanda_baja",14,14,2,0,1.11394335230684,"classic nz pop","classic nz pop","Music genres: classic nz pop",0
11263,"demanda_media",4,0,16,0,0.301029995663981," singer-songwriter , jazz ","singer-songwriter , jazz","Music genres: singer-songwriter , jazz",0
11264,"demanda_baja",12,6,20,1,2.04139268515822,"orchestral performance","orchestral performance","Music genres: orchestral performance",0
11265,"demanda_media",6,19,2,0,1.07918124604762,"electro jazz","electro jazz","Music genres: electro jazz",0
11266,"demanda_baja",1,14,3,0,0.301029995663981,"french indie folk","french indie folk","Music genres: french indie folk",0
11267,"demanda_baja",0,56,1,0,1.11394335230684," folk , pop , contemporary ","folk , pop , contemporary","Music genres: folk , pop , contemporary",0
11268,"demanda_baja",5,3,6,0,0.845098040014257,"cyberpunk, darksynth, synthwave","cyberpunk, darksynth, synthwave","Music genres: cyberpunk, darksynth, synthwave",0
11269,"demanda_media",13,0,20,1,0.301029995663981,"icelandic hip hop, icelandic pop","icelandic hip hop, icelandic pop","Music genres: icelandic hip hop, icelandic pop",0
11270,"demanda_media",11,2,10,0,0.301029995663981,"rhythm game, vocaloid","rhythm game, vocaloid","Music genres: rhythm game, vocaloid",0
11271,"demanda_baja",4,0,10,0,0.301029995663981," metal , rock , rap ","metal , rock , rap","Music genres: metal , rock , rap",0
11272,"demanda_baja",6,2,14,0,0.477121254719662,"philly indie","philly indie","Music genres: philly indie",0
11273,"demanda_baja",30,1,5,0,0.602059991327962,"acid jazz","acid jazz","Music genres: acid jazz",0
11274,"demanda_media",7,10,15,0,0.845098040014257,"midwest emo","midwest emo","Music genres: midwest emo",0
11275,"demanda_baja",8,3,4,0,0.602059991327962," gospel ","gospel","Music genres: gospel",0
11276,"demanda_media",14,1,18,0,0.778151250383644,"bristol electronic, british experimental, dub techno, glitch, mandible, uk experimental electronic","bristol electronic, british experimental, dub techno, glitch, mandible, uk experimental electronic","Music genres: bristol electronic, british experimental, dub techno, glitch, mandible, uk experimental electronic",0
11277,"demanda_baja",1,3,7,0,0.301029995663981,"german melodeath","german melodeath","Music genres: german melodeath",0
11278,"demanda_baja",14,4,3,0,1.11394335230684,"italian progressive metal","italian progressive metal","Music genres: italian progressive metal",0
11279,"demanda_baja",5,19,3,0,1.14612803567824,"breton folk","breton folk","Music genres: breton folk",0
11280,"demanda_baja",13,5,4,0,0.301029995663981," soul ","soul","Music genres: soul",0
11281,"demanda_media",18,12,6,0,1.32221929473392,"portuguese rock","portuguese rock","Music genres: portuguese rock",0
11282,"demanda_baja",5,0,20,1,0.301029995663981,"aesthetic rap","aesthetic rap","Music genres: aesthetic rap",0
11283,"demanda_baja",0,10,1,0,1.04139268515823,"cosmic post-rock","cosmic post-rock","Music genres: cosmic post-rock",0
11284,"demanda_baja",9,1,4,0,0.301029995663981,"progressive power metal","progressive power metal","Music genres: progressive power metal",0
11285,"demanda_baja",12,5,4,0,0.778151250383644,"texas death metal","texas death metal","Music genres: texas death metal",0
11286,"demanda_baja",0,3,1,0,1.11394335230684," punk ","punk","Music genres: punk",0
11287,"demanda_baja",5,3,2,0,0.698970004336019,"icelandic black metal","icelandic black metal","Music genres: icelandic black metal",0
11288,"demanda_baja",7,6,3,0,1.04139268515823," jazz , traditional , punk ","jazz , traditional , punk","Music genres: jazz , traditional , punk",0
11289,"demanda_baja",13,3,8,0,0.698970004336019,"cryptic black metal, norwegian black metal","cryptic black metal, norwegian black metal","Music genres: cryptic black metal, norwegian black metal",0
11290,"demanda_baja",0,20,1,0,1.14612803567824,"buffalo ny metal","buffalo ny metal","Music genres: buffalo ny metal",0
11291,"demanda_baja",0,16,1,0,1.11394335230684,"power noise","power noise","Music genres: power noise",0
11292,"demanda_baja",7,3,4,0,0.698970004336019,"german punk, german street punk","german punk, german street punk","Music genres: german punk, german street punk",0
11293,"demanda_baja",9,17,6,0,0.845098040014257,"finnish hardcore","finnish hardcore","Music genres: finnish hardcore",0
11294,"demanda_baja",7,1,20,1,0.903089986991944,"dreampunk","dreampunk","Music genres: dreampunk",0
11295,"demanda_baja",9,0,15,0,0.477121254719662," hip hop , electro ","hip hop , electro","Music genres: hip hop , electro",0
11296,"demanda_baja",24,1,7,0,0.301029995663981," metal ","metal","Music genres: metal",0
11297,"demanda_baja",0,10,1,0,1.32221929473392,"talentkonkurrence","talentkonkurrence","Music genres: talentkonkurrence",0
11298,"demanda_media",12,1,20,1,0.954242509439325,"baroque ensemble, british orchestra, classical performance, early music ensemble, historically informed performance","baroque ensemble, british orchestra, classical performance, early music ensemble, historically informed performance","Music genres: baroque ensemble, british orchestra, classical performance, early music ensemble, historically informed performance",0
11299,"demanda_baja",0,39,1,0,1.14612803567824,"deep new wave","deep new wave","Music genres: deep new wave",0
11300,"demanda_baja",30,1,3,0,1.17609125905568,"classical piano trio","classical piano trio","Music genres: classical piano trio",0
11301,"demanda_baja",7,0,6,0,0.477121254719662,"cavernous death metal, technical brutal death metal","cavernous death metal, technical brutal death metal","Music genres: cavernous death metal, technical brutal death metal",0
11302,"demanda_baja",46,2,15,0,0.301029995663981,"medieval black metal","medieval black metal","Music genres: medieval black metal",0
11303,"demanda_baja",3,1,4,0,0.301029995663981," rock ","rock","Music genres: rock",0
11304,"demanda_baja",4,0,20,1,0.301029995663981,"nordnorsk rap, norwegian hip hop","nordnorsk rap, norwegian hip hop","Music genres: nordnorsk rap, norwegian hip hop",0
11305,"demanda_baja",1,8,2,0,0.845098040014257,"dronescape","dronescape","Music genres: dronescape",0
11306,"demanda_baja",0,21,1,0,1.20411998265592,"canadian country, nl folk","canadian country, nl folk","Music genres: canadian country, nl folk",0
11307,"demanda_baja",65,4,16,0,0.698970004336019,"cha-cha-cha, light music, man's orchestra","cha-cha-cha, light music, mans orchestra","Music genres: cha-cha-cha, light music, mans orchestra",0
11308,"demanda_baja",15,2,4,0,0.301029995663981,"prog metal, progressive alternative","prog metal, progressive alternative","Music genres: prog metal, progressive alternative",0
11309,"demanda_baja",14,3,7,0,0.698970004336019,"deutschrock, german oi","deutschrock, german oi","Music genres: deutschrock, german oi",0
11310,"demanda_baja",0,16,1,0,1,"free folk","free folk","Music genres: free folk",0
11311,"demanda_media",4,0,20,1,0.301029995663981,"lo-fi beats, lo-fi study","lo-fi beats, lo-fi study","Music genres: lo-fi beats, lo-fi study",0
11312,"demanda_baja",14,8,20,1,1.17609125905568,"italian violin","italian violin","Music genres: italian violin",0
11313,"demanda_baja",3,1,2,0,1.04139268515823," metal ","metal","Music genres: metal",0
11314,"demanda_media",6,0,20,1,1.17609125905568,"early modern classical, post-romantic era, spanish classical","early modern classical, post-romantic era, spanish classical","Music genres: early modern classical, post-romantic era, spanish classical",0
11315,"demanda_media",28,8,20,1,1.04139268515823,"cante flamenco, flamenco","cante flamenco, flamenco","Music genres: cante flamenco, flamenco",0
11316,"demanda_baja",12,12,5,0,0.778151250383644,"reunion pop, sega, seggae","reunion pop, sega, seggae","Music genres: reunion pop, sega, seggae",0
11317,"demanda_baja",53,13,3,0,1.04139268515823,"haitian traditional","haitian traditional","Music genres: haitian traditional",0
11318,"demanda_baja",10,0,7,0,1,"modern performance","modern performance","Music genres: modern performance",0
11319,"demanda_media",24,1,3,0,0.301029995663981,"andalusian classical, arab folk, sufi chant","andalusian classical, arab folk, sufi chant","Music genres: andalusian classical, arab folk, sufi chant",0
11320,"demanda_baja",0,14,1,0,1.11394335230684,"medieval ensemble","medieval ensemble","Music genres: medieval ensemble",0
11321,"demanda_baja",10,1,20,1,0.778151250383644,"avant-garde, contemporary classical, modern performance","avant-garde, contemporary classical, modern performance","Music genres: avant-garde, contemporary classical, modern performance",0
11322,"demanda_baja",19,1,11,0,0.301029995663981,"modern performance","modern performance","Music genres: modern performance",0
11323,"demanda_baja",3,9,2,0,1.77085201164214,"italian baroque ensemble","italian baroque ensemble","Music genres: italian baroque ensemble",0
11324,"demanda_baja",6,8,2,0,1.57978359661681,"baroque violin, historically informed performance","baroque violin, historically informed performance","Music genres: baroque violin, historically informed performance",0
11325,"demanda_baja",26,1,20,1,1.70757017609794,"baroque ensemble","baroque ensemble","Music genres: baroque ensemble",0
